Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
23,38,43978.912773109245,4843.590007691086,44291.375,4843.590007691086,79,0.0,XGBoost
23,40,61071.399159663866,4933.753941547439,62092.1,4933.753941547439,79,0.0,XGBoost
23,72,77760.23100840337,46176.593540604925,76629.12,28390.27354384597,79,38.5180426553525,XGBoost
23,90,20706.48243697479,5544.356551145995,23265.42,2051.5368703166646,79,62.997746422123214,XGBoost
23,91,20459.159747899157,8932.805720917708,24844.63,2823.464362051121,79,68.39218885686171,XGBoost
23,92,59616.87806722689,12025.162207542728,63770.45,5867.967278901262,79,51.20259354821337,XGBoost
23,95,54146.30554621849,8502.286612408663,55652.406,5023.1102989751635,79,40.92047789068667,XGBoost
24,2,40945.38008403361,5442.359371482514,41277.2,3781.7972868067855,79,30.5118051074857,XGBoost
24,8,48816.27890756303,3241.8560286955167,49436.61,2809.200975553855,79,13.345905842578599,XGBoost
24,13,29330.76487394958,2952.80325289344,29201.92,2131.89264416765,79,27.801060159405576,XGBoost
24,38,59427.070420168064,7409.576698289831,62665.86,7409.576698289831,79,0.0,XGBoost
24,40,45193.24571428572,2753.4522146147833,45481.03,2753.4522146147833,79,0.0,XGBoost
24,72,58504.70907563025,28407.03606852651,59205.19,15211.995776933425,79,46.449901565804296,XGBoost
24,90,72682.59008403363,6657.749740406457,74505.28,5261.736484189693,79,20.968244687003455,XGBoost
24,91,52228.40806722689,5282.033438943031,53985.875,5073.032556189873,79,3.956826195234775,XGBoost
24,92,121336.0225210084,12368.419278536012,123285.016,9747.251285826125,79,21.192425108507006,XGBoost
24,95,94061.20210084034,12351.529696178097,94182.164,7526.366678976358,79,39.06530717968298,XGBoost
25,2,36998.259327731095,4482.347105064401,37234.477,2598.53602532333,79,42.02733602698101,XGBoost
25,8,29786.95705882353,2594.6672045782975,29853.785,1839.249961176695,79,29.114224825005174,XGBoost
25,13,25338.050000000003,1911.3512773499062,25189.855,1464.8471979191356,79,23.360649856569005,XGBoost
25,38,44742.46487394958,5236.208862697123,44947.008,5236.208862697123,79,0.0,XGBoost
25,40,42002.13243697479,2307.3126479987936,42378.81,2172.581390883835,79,5.839315154442348,XGBoost
25,72,39258.07403361344,24390.92824231003,39818.17,17314.984428715692,79,29.01055565946016,XGBoost
25,90,11843.411596638656,1181.0015421781159,12172.032,795.2310302873844,79,32.66469162938235,XGBoost
25,91,7695.426722689076,629.8194039928811,8028.921,629.8194039928811,79,0.0,XGBoost
25,92,38668.222100840336,4824.336476444613,40096.438,3061.0545534663556,79,36.54972930656242,XGBoost
25,95,43947.798739495796,5518.651782545641,44234.5,3056.7581816242705,79,44.61041750646114,XGBoost
26,2,27464.985042016808,3778.3774229837527,27685.613,2164.360152917282,79,42.71720607497953,XGBoost
26,8,28445.755210084033,2120.0997304647467,28771.297,1884.5581607996062,79,11.109928758563992,XGBoost
26,13,20948.400420168065,1760.066625251555,20882.889,1549.6418809519405,79,11.955498802185394,XGBoost
26,38,103948.92630252101,8925.314806315348,104645.62,8925.314806315348,79,0.0,XGBoost
26,40,37231.17504201681,2087.2279823410727,37381.195,2087.2279823410727,79,0.0,XGBoost
26,72,42590.3368907563,22251.729966924173,44938.258,18160.462936723652,79,18.3862874315028,XGBoost
26,90,56987.783613445376,6026.640161052965,59279.223,5942.477693963937,79,1.3965072551191282,XGBoost
26,91,39176.612100840335,5175.597105573602,40543.094,5175.597105573602,79,0.0,XGBoost
26,92,84698.51563025209,11252.902620725086,86614.555,9731.0694126437,79,13.523916978349604,XGBoost
26,95,70200.88991596639,8863.414659452501,71638.65,7654.015486124823,79,13.644844789450294,XGBoost
27,2,79340.45445378151,8368.920601366448,79101.7,6601.599137959189,79,21.11767511713156,XGBoost
27,8,41999.723361344535,3461.7379966158646,41931.0,2671.5532122848094,79,22.82624465235458,XGBoost
27,13,52804.82495798319,4669.612608720545,52693.79,4554.22370637394,79,2.471059422169508,XGBoost
27,38,39874.00957983193,4818.5071735363235,40610.445,4818.5071735363235,79,0.0,XGBoost
27,40,70036.52739495799,4122.519341132227,69697.766,4122.519341132227,79,0.0,XGBoost
27,72,69071.49050420168,48556.96873844578,66358.82,20946.805073895554,79,56.86138237597484,XGBoost
27,90,96400.26596638656,7720.551960958694,97152.63,6117.941030385006,79,20.757724819129177,XGBoost
27,91,66453.38285714286,5570.109839289332,67569.88,5524.229066185864,79,0.8236960208547917,XGBoost
27,92,146016.97478991596,12841.94927527808,149565.17,12841.94927527808,79,0.0,XGBoost
27,95,120193.03689075631,13718.982890229921,117338.25,8907.622252928608,79,35.07082613775807,XGBoost
28,2,57800.77806722689,4191.767437987625,59371.043,4175.215862161943,79,0.39485911541000673,XGBoost
28,8,33349.7743697479,1916.1935184540944,34027.023,1642.373196414988,79,14.28980525202973,XGBoost
28,13,38208.6343697479,3092.307591683618,38649.8,2553.082209925384,79,17.437637290947837,XGBoost
28,38,49285.04672268907,6277.952010827339,51379.785,6277.952010827339,79,0.0,XGBoost
28,40,45833.39546218487,4592.5855126430215,46892.992,3197.598499793438,79,30.374764041067838,XGBoost
28,72,55015.67949579832,41967.10691687984,58214.66,29731.156600018305,79,29.15604914366885,XGBoost
28,90,65675.6581512605,10232.454306504455,69750.71,10232.454306504455,79,0.0,XGBoost
28,91,57716.06386554622,13473.566226834371,60975.277,12786.35614010868,79,5.100432024871204,XGBoost
28,92,98769.44361344539,22900.96408736495,100850.62,15912.952326366667,79,30.51405056284835,XGBoost
28,95,96592.80495798319,15816.294545701216,97348.89,10396.746719728659,79,34.265597484371334,XGBoost
29,2,25238.35226890756,2944.9892515085257,25491.596,2208.365249129422,79,25.012790861690902,XGBoost
29,8,20592.35705882353,1629.667278531894,20602.045,1594.1783964388862,79,2.1776765454221025,XGBoost
29,13,17844.365630252098,1240.182909900614,17566.182,1069.45243093406,79,13.766556336454927,XGBoost
29,38,42821.464201680676,4680.571704977367,43700.523,4680.571704977367,79,0.0,XGBoost
29,40,28532.709243697478,1967.5598499910693,28612.8,1894.1831231165904,79,3.7293262959605444,XGBoost
29,72,34553.94369747899,32501.483609699102,36457.75,25445.7040813202,79,21.709099846363056,XGBoost
29,90,10877.862100840337,947.9366773127313,11025.673,902.7373601096799,79,4.768178960137415,XGBoost
29,91,4677.044285714286,466.40603883161293,4682.628,466.40603883161293,79,0.0,XGBoost
29,92,25123.268235294116,3152.1772426753037,25893.787,2869.214921505673,79,8.976726223982123,XGBoost
29,95,31024.45268907563,4201.428650175003,32547.367,4201.428650175003,79,0.0,XGBoost
30,2,12942.014201680671,875.4130083580727,13030.114,851.0105569935931,79,2.787535840968247,XGBoost
30,8,11577.18680672269,701.2965443919983,11427.912,686.7792141399041,79,2.070070124854284,XGBoost
30,13,11255.030504201679,1068.4430644537888,10705.004,697.1092778774057,79,34.75466301671554,XGBoost
30,38,61596.64,5970.904749472611,63011.723,5970.904749472611,79,0.0,XGBoost
30,40,23299.659663865546,1964.545781251251,23393.654,1792.0080669125364,79,8.782575391489345,XGBoost
30,72,64.1764406779661,39.39145467931923,210.81941,39.39145467931923,78,0.0,XGBoost
30,90,34265.54016806722,2347.542674019444,34653.223,2182.858581883567,79,7.015169264374066,XGBoost
30,91,31360.62319327731,2318.0816544581626,31069.541,2114.8939082432275,79,8.765340333208794,XGBoost
30,92,52753.08915966387,5787.774893148222,52939.29,3611.6088455955555,79,37.5993553261529,XGBoost
30,95,45163.38277310924,3476.335143324803,44761.203,2371.20958120518,79,31.78996030465203,XGBoost
31,2,58722.31470588235,3369.3260564215293,60575.4,3360.346134728674,79,0.26651981857739315,XGBoost
31,8,25293.320840336135,1605.5867686024176,25697.488,1326.1149889028247,79,17.406208444459146,XGBoost
31,13,42489.92075630253,2242.284854050367,43049.94,1912.9258352150355,79,14.688544956292748,XGBoost
31,38,81118.33151260503,7690.71326976405,82594.6,7690.71326976405,79,0.0,XGBoost
31,40,56824.22428571429,3531.455897766117,58731.574,3531.455897766117,79,0.0,XGBoost
31,72,45630.32184873949,31727.966726125447,46399.848,22555.36173408327,79,28.910156995623893,XGBoost
31,90,86200.34092436975,8012.496161997873,90871.164,4238.690463423676,79,47.09900163787684,XGBoost
31,91,70300.27218487395,5381.032602419219,72789.1,4981.9394453292125,79,7.416664915031013,XGBoost
31,92,126988.2231092437,14159.747520337945,132986.45,11912.427838440808,79,15.871184699227614,XGBoost
31,95,107289.05756302521,7864.464731351895,109798.836,5157.672191907451,79,34.41801358271397,XGBoost
32,2,50412.60605042017,3681.6104861932145,51556.527,3636.8550878161636,79,1.2156472974230392,XGBoost
32,8,24708.325210084036,2052.9911582049103,24940.582,1367.44169577463,79,33.39271383076532,XGBoost
32,13,29910.690168067227,1702.1419492788748,29828.174,1512.4703346210297,79,11.1431138124644,XGBoost
32,38,60843.652436974786,7315.2835910499525,63241.773,5889.449553597187,79,19.491165581020454,XGBoost
32,40,58072.19235294117,3112.4979072049878,59803.008,3112.4979072049878,79,0.0,XGBoost
32,72,44287.88336134454,26354.191972592835,44052.73,20200.379498512,79,23.350412262612796,XGBoost
32,90,61721.66747899159,5466.709116876075,63609.94,3298.333802311847,79,39.66509408503769,XGBoost
32,91,48378.193193277315,2694.2541662815174,49398.03,2564.273600422773,79,4.8243616910923155,XGBoost
32,92,100226.33907563025,11363.834281534984,102238.41,5312.775060374055,79,53.248393730919275,XGBoost
32,95,84935.78445378151,5905.7576378706335,86505.88,4398.566295630112,79,25.52071105281508,XGBoost
33,2,7417.721092436976,696.9268686566588,7913.7925,690.1410174702798,79,0.9736819588343382,XGBoost
33,8,3651.663613445378,632.0730499012022,3843.3608,396.57489758607636,79,37.25805938916965,XGBoost
33,13,6861.6726050420175,642.3803649845879,7050.186,549.3082402759727,79,14.488631624169923,XGBoost
33,38,13267.189075630253,4755.794049739639,14860.786,3136.668954320919,79,34.045315639926855,XGBoost
33,40,6145.321344537815,1053.9199499953386,6646.449,777.4656188099873,79,26.23105589628264,XGBoost
33,90,24510.36966386555,2004.7266385681196,24774.625,1722.8469481787095,79,14.060754467289527,XGBoost
33,91,9833.874453781513,1756.66226170672,10197.896,1259.7052790454825,79,28.289842247673104,XGBoost
33,92,33660.996050420166,4572.747100750905,33745.777,4572.747100750905,79,0.0,XGBoost
33,95,26943.794873949577,3495.051126701982,27902.586,2496.1018684604023,79,28.58182103860132,XGBoost
34,2,35177.925798319324,2383.929893720392,35965.492,2030.5196411108336,79,14.824691512132592,XGBoost
34,8,27043.341848739496,1749.2783597107928,27191.26,1587.1475254728703,79,9.268441088171208,XGBoost
34,13,23401.850924369744,1465.9556266916134,23356.137,1267.3621824589068,79,13.547029706546764,XGBoost
34,38,48944.55613445378,5217.696748566056,49599.605,5217.696748566056,79,0.0,XGBoost
34,40,38532.63756302521,3451.328341876591,38830.91,2275.658379611883,79,34.06427455770438,XGBoost
34,72,36619.17478991597,19912.51044865764,37640.797,13493.092766075346,79,32.23811331642036,XGBoost
34,90,44495.09546218488,4483.161390052284,45885.367,2863.3426164636567,79,36.131172461978586,XGBoost
34,91,33995.31966386555,2553.6314541001016,35131.977,2395.0325276080653,79,6.210721059117219,XGBoost
34,92,67635.20084033614,8744.277602164238,69667.17,5963.733588125134,79,31.798441684318334,XGBoost
34,95,69634.74478991596,5137.412479537893,72324.38,4881.353377957056,79,4.984203674528953,XGBoost
35,2,44338.36731092437,7516.553134555158,44038.36,3889.4269276636,79,48.2551794946663,XGBoost
35,8,17757.729579831932,3058.6908897788207,16599.943,1219.8317122334265,79,60.1191569795523,XGBoost
35,13,32269.59731092437,5996.840241013053,30018.424,2210.7598487784676,79,63.13458821766108,XGBoost
35,38,35682.61638655462,4058.4866740669727,35561.56,4058.4866740669727,79,0.0,XGBoost
35,40,34811.572857142855,5396.537350802867,33005.44,2207.680181367473,79,59.0908014184498,XGBoost
35,72,86000.77907563026,76642.3802829675,89127.59,63392.728276157504,79,17.287631148578132,XGBoost
35,90,12501.742689075629,2125.5510489711933,12019.935,2125.5510489711933,79,0.0,XGBoost
35,91,7567.253949579832,1820.8186135875287,6902.219,911.7291283485932,79,49.92751493504186,XGBoost
35,92,32366.39949579832,5276.248616396749,31091.652,4751.687451569402,79,9.94193418401842,XGBoost
35,95,42339.31042016807,9793.130191406264,41536.363,7054.307912427099,79,27.966770842917576,XGBoost
36,2,13430.056806722689,1438.7096691521015,13244.0205,948.2460665827597,79,34.090519656992,XGBoost
36,8,3426.7899159663866,307.5449071315202,3555.3508,307.5449071315202,79,0.0,XGBoost
36,13,12171.81487394958,1220.0963405242985,11668.275,610.9669063960276,79,49.92469970580491,XGBoost
36,38,18160.40806722689,2871.4765922263514,18711.07,2871.4765922263514,79,0.0,XGBoost
36,40,10515.679159663867,1056.4968779154299,10603.297,895.5121956173106,79,15.237591862624111,XGBoost
36,90,35532.67680672269,5358.811106202172,33963.938,2030.0626492206416,79,62.11729413505373,XGBoost
36,91,11221.18974789916,2043.3916562688746,10776.582,1383.3826630856931,79,32.2996813243489,XGBoost
36,92,44329.889495798314,8496.632481504705,42995.246,5848.492948633993,79,31.16693041196177,XGBoost
36,95,40241.47680672269,6288.8081674911455,38943.137,2482.6677980349727,79,60.522443491460365,XGBoost
37,2,16543.574201680673,1009.1958806266111,17149.93,1009.1958806266111,79,0.0,XGBoost
37,8,16060.402268907565,851.5353076086336,16275.561,813.9941396192777,79,4.408644909250182,XGBoost
37,13,16732.165546218486,756.1269260376513,16728.4,756.1269260376513,79,0.0,XGBoost
37,38,68808.92949579832,9584.355681972704,69395.09,9416.483240549307,79,1.7515255797439733,XGBoost
37,40,27032.933781512605,1787.8864141584006,27879.262,1661.7964625505367,79,7.052458736156197,XGBoost
37,72,218.7618487394958,100.87494698267052,503.50238,100.87494698267052,79,0.0,XGBoost
37,90,44399.3631092437,3068.1020079645136,45548.36,1863.3657483982006,79,39.26649949835199,XGBoost
37,91,30865.200084033615,1630.566199245277,31491.648,1630.566199245277,79,0.0,XGBoost
37,92,59408.121512605045,5766.168053398777,61711.99,5414.774519443097,79,6.094056411494231,XGBoost
37,95,51316.16638655462,2804.0862989683906,52572.223,2705.084213044541,79,3.5306361990453783,XGBoost
38,2,10956.868319327732,974.7734213011322,11674.872,730.1109320077585,79,25.09942146009655,XGBoost
38,8,9447.631848739495,797.894435649614,9838.283,494.00591540109286,79,38.08630649255088,XGBoost
38,13,10002.859495798319,670.5038060153719,10192.063,507.410082616452,79,24.32405631940303,XGBoost
38,38,54855.801260504195,15725.183572404096,58443.562,10102.976567292557,79,35.7528863127415,XGBoost
38,40,16351.603277310925,1594.8876567556001,16923.799,1009.5518170694893,79,36.70075677159795,XGBoost
38,72,170.80764705882353,81.13415867922856,310.40933,81.13415867922856,79,0.0,XGBoost
38,90,34872.2662184874,3479.6490369471385,36439.56,2212.8738511702068,79,36.405257321247944,XGBoost
38,91,25450.951344537814,3305.1813360437695,26241.562,2836.447667496372,79,14.18178371745441,XGBoost
38,92,45266.75,6069.500028948575,47433.883,4251.527207625634,79,29.952595974167416,XGBoost
38,95,41823.309579831934,4205.112896820668,43972.53,2929.0487187747162,79,30.345539093866826,XGBoost
39,2,67680.27521008403,7503.848381837353,69277.28,3769.213554281976,79,49.76959338084246,XGBoost
39,8,36201.89932773109,3212.261900011529,36811.6,1766.4132373162604,79,45.01029827891927,XGBoost
39,13,54871.56588235294,4146.119870650641,55342.145,2692.145198058975,79,35.06832214099727,XGBoost
39,38,43116.73655462185,6372.465158714188,45142.32,4314.775492236758,79,32.29032431293235,XGBoost
39,40,58705.376470588235,5131.566458856263,60639.54,3489.7005677149155,79,31.995413180467523,XGBoost
39,72,55062.969747899166,42383.90240470306,53525.81,28098.19400190486,79,33.705505138226755,XGBoost
39,90,79015.74714285714,8180.20193742785,81108.164,4907.872338200297,79,40.003041786233595,XGBoost
39,91,60213.439831932774,3549.4476255532672,62494.61,3549.4476255532672,79,0.0,XGBoost
39,92,109812.79478991596,15011.286589048512,112056.25,7507.744303237638,79,49.98600380652972,XGBoost
39,95,102868.87722689076,8882.485583441567,104673.055,5719.162061199155,79,35.61304426026173,XGBoost
40,2,26831.634201680674,4154.248604455584,27272.984,1934.5879042183146,79,53.43109937755295,XGBoost
40,8,33784.33176470588,2475.6217492361216,34466.594,2029.1234601621027,79,18.03580410504111,XGBoost
40,13,21336.618403361343,1967.888887705351,21285.883,1564.9391091184339,79,20.47624645397409,XGBoost
40,38,36691.539159663866,4693.226392520052,37544.395,4693.226392520052,79,0.0,XGBoost
40,40,33285.74302521008,2160.2841924980335,34014.125,1893.6693549061126,79,12.34165571908491,XGBoost
40,72,39434.0887394958,18615.060003674113,41711.566,14238.953117899899,79,23.508422131921613,XGBoost
40,90,61151.39109243698,5674.892784482885,63584.38,4981.689750932977,79,12.215262206281041,XGBoost
40,91,43008.95344537815,5166.045805164891,44534.625,5027.153722950028,79,2.688556924446972,XGBoost
40,92,96138.15647058823,12038.250439734185,97063.01,8855.582493918104,79,26.437960912585545,XGBoost
40,95,66632.026302521,8353.692699852314,68654.945,6173.156578463366,79,26.10266141855443,XGBoost
41,2,48677.88336134454,4873.714231909344,50293.574,3088.028474112666,79,36.63911490963866,XGBoost
41,8,33719.906470588234,3439.512177592843,34905.59,1873.309109761161,79,45.53561630148947,XGBoost
41,13,32440.209327731092,2642.1673327886488,32748.97,2027.351564091234,79,23.269372876869,XGBoost
41,38,46939.44445378151,7098.766900532885,50630.324,5106.194825051497,79,28.069270387393775,XGBoost
41,40,54325.62705882353,3879.3580847741127,55990.773,2341.0173745475,79,39.654516974454225,XGBoost
41,72,55706.49420168067,34099.3156885696,56507.418,21110.612155160656,79,38.09080408544057,XGBoost
41,90,70958.13857142857,7030.8486868827695,73869.05,3657.316143266833,79,47.98186810519516,XGBoost
41,91,52698.52008403361,3461.313450547812,54332.273,2785.268133737014,79,19.531467648611887,XGBoost
41,92,115727.1180672269,14438.464367690613,118630.164,7803.686189166303,79,45.9521041127556,XGBoost
41,95,89054.23050420168,9147.087207135983,91254.09,4897.740781899479,79,46.4557331641206,XGBoost
42,2,16051.504453781512,1141.1929571232113,16801.592,1141.1929571232113,79,0.0,XGBoost
42,8,18193.454285714288,1319.4696932586587,18681.674,867.4659125529696,79,34.256473113026765,XGBoost
42,13,15072.448907563024,1135.6463674570039,15304.206,894.546112935968,79,21.230222843130253,XGBoost
42,38,38652.06285714286,6890.1485646943465,40435.71,5402.034928483813,79,21.597700285241206,XGBoost
42,40,19697.45285714286,1962.1790861062573,20605.625,1503.828275907005,79,23.35927507558968,XGBoost
42,72,-59.256,152.38132510252035,422.60828,152.38132510252035,15,0.0,XGBoost
42,90,53752.98420168067,5755.62951437134,56040.406,3834.144565102167,79,33.384444646261215,XGBoost
42,91,43220.46226890756,6209.769532031755,44512.945,4679.811740211849,79,24.637915850627778,XGBoost
42,92,83863.74235294118,13254.983091450682,85322.65,8158.090405903508,79,38.45265324279903,XGBoost
42,95,61600.31193277311,6490.072489101885,63796.375,4942.111455222156,79,23.85121331817267,XGBoost
43,2,20638.951596638657,1996.7195487004897,20500.627,1483.4524621383098,79,25.70551717672248,XGBoost
43,8,13028.895798319329,987.6138897924691,12705.893,681.5783273656267,79,30.987369212795368,XGBoost
43,13,17715.071260504203,1571.8155370390014,17049.4,832.5521933620206,79,47.0324491810032,XGBoost
43,38,57819.730588235296,8574.180441333916,58416.348,7401.385734457787,79,13.678213502743509,XGBoost
43,40,17810.830252100837,2018.4990050179388,17384.361,1277.7018381940052,79,36.700397918568704,XGBoost
43,72,76.57582608695651,127.27885033983115,226.7111,127.27885033983115,78,0.0,XGBoost
43,90,63746.861008403364,4187.3205062720535,64475.785,3116.4546499965345,79,25.574012179662464,XGBoost
43,91,34634.90966386555,5043.776396405997,33686.715,2637.513704852523,79,47.70756081233271,XGBoost
43,92,83342.82352941176,8539.702661418904,83004.81,6516.2751760344845,79,23.69435524407614,XGBoost
43,95,72955.09159663865,7768.977011662624,73982.64,7768.977011662624,79,0.0,XGBoost
44,2,9343.421092436976,870.7780097440906,9916.485,721.2262552490859,79,17.17449830169183,XGBoost
44,8,4935.426974789916,370.5559755322199,5183.232,370.5559755322199,79,0.0,XGBoost
44,13,7223.341680672269,566.6318035405286,7175.999,489.7367011515363,79,13.570558854713555,XGBoost
44,38,45628.719663865544,6189.538780830659,47903.273,6189.538780830659,79,0.0,XGBoost
44,40,14980.89,1026.0156249165414,15161.187,787.6136724357489,79,23.235703890979696,XGBoost
44,72,98.1347899159664,58.98142094501267,314.58224,58.98142094501267,79,0.0,XGBoost
44,90,31121.023781512606,2946.4307661839316,32284.531,1743.8083414251923,79,40.81624583075866,XGBoost
44,91,18137.103277310925,1319.372606517582,18438.148,1015.217973429598,79,23.052974693084227,XGBoost
44,92,39362.356722689074,4460.2070680965635,40923.414,2535.2117641427744,79,43.15932589146134,XGBoost
44,95,31025.394705882354,3289.377370306749,32060.479,1995.471479121899,79,39.33589082435341,XGBoost
45,2,35813.534201680675,4141.028224721876,36297.56,2186.817658918624,79,47.19143313577637,XGBoost
45,8,33908.59302521008,2664.5290545488238,34446.258,1760.7046049439582,79,33.920607773515435,XGBoost
45,13,27038.574033613444,1773.5874560013347,26874.006,1374.945781737616,79,22.476572717901465,XGBoost
45,38,53615.18756302521,5832.091636331928,55719.906,5188.515812682089,79,11.035077357848477,XGBoost
45,40,39156.6587394958,2858.2490929809405,39839.516,1981.8292964866591,79,30.6628207683691,XGBoost
45,72,37705.710336134456,28815.4381518246,40710.477,22007.451728884378,79,23.626177006470883,XGBoost
45,90,23791.045714285712,2183.786617653692,24709.871,1648.9868625240817,79,24.489560967463508,XGBoost
45,91,16749.216974789917,1509.6398630476858,17458.186,1369.42065967092,79,9.288255219605091,XGBoost
45,92,47946.5943697479,4765.029615966381,49960.875,3952.5589285151273,79,17.050695440147422,XGBoost
45,95,53257.97529411764,5229.695493220736,54969.44,4420.71999016102,79,15.46888349634109,XGBoost
